Instant,WindPark,Producer,Forecasted,Produced
01/01/2023 20:00:00,Woody park,Green Power Inc.,21.79199448,26.80115739
01/01/2023 21:00:00,Woody park,Green Power Inc.,26.23478006,25.99999599
01/01/2023 22:00:00,Woody park,Green Power Inc.,24.87883586,24.57666765
01/01/2023 23:00:00,Woody park,Green Power Inc.,22.87695691,22.29580243
02/01/2023 00:00:00,Woody park,Green Power Inc.,22.39619067,22.39916315
02/01/2023 01:00:00,Woody park,Green Power Inc.,19.75807956,18.79035538
02/01/2023 02:00:00,Woody park,Green Power Inc.,24.46562388,28.53166439
02/01/2023 03:00:00,Woody park,Green Power Inc.,29.40241656,30
02/01/2023 04:00:00,Woody park,Green Power Inc.,30,30
02/01/2023 05:00:00,Woody park,Green Power Inc.,30,30
02/01/2023 06:00:00,Woody park,Green Power Inc.,26.96858098,26.9584715
02/01/2023 07:00:00,Woody park,Green Power Inc.,27.00340352,27.03099339
02/01/2023 08:00:00,Woody park,Green Power Inc.,28.95042724,29.64013709
02/01/2023 09:00:00,Woody park,Green Power Inc.,30,30
02/01/2023 10:00:00,Woody park,Green Power Inc.,30,30
02/01/2023 11:00:00,Woody park,Green Power Inc.,25.93918743,25.76584849
02/01/2023 12:00:00,Woody park,Green Power Inc.,29.33512204,29.97487183
02/01/2023 13:00:00,Woody park,Green Power Inc.,30,30
02/01/2023 14:00:00,Woody park,Green Power Inc.,26.49077818,24.44277135
02/01/2023 15:00:00,Woody park,Green Power Inc.,30,30
02/01/2023 16:00:00,Woody park,Green Power Inc.,26.91702189,25.11134319
02/01/2023 17:00:00,Woody park,Green Power Inc.,25.26930085,25.29316143
02/01/2023 18:00:00,Woody park,Green Power Inc.,24.50279926,23.86086711
02/01/2023 19:00:00,Woody park,Green Power Inc.,25.22482813,26.41640033
02/01/2023 20:00:00,Woody park,Green Power Inc.,20.35170075,16.2648688
02/01/2023 21:00:00,Woody park,Green Power Inc.,23.82468675,25.50057418
02/01/2023 22:00:00,Woody park,Green Power Inc.,24.32045129,24.08069525
02/01/2023 23:00:00,Woody park,Green Power Inc.,24.73322146,24.81856362
03/01/2023 00:00:00,Woody park,Green Power Inc.,25.00399424,25.0359238
03/01/2023 01:00:00,Woody park,Green Power Inc.,29.38451339,30
03/01/2023 02:00:00,Woody park,Green Power Inc.,30,30
03/01/2023 03:00:00,Woody park,Green Power Inc.,30,30
03/01/2023 04:00:00,Woody park,Green Power Inc.,25.65009001,22.80774532
03/01/2023 05:00:00,Woody park,Green Power Inc.,27.52604698,28.64071667
03/01/2023 06:00:00,Woody park,Green Power Inc.,23.0264813,18.58078948
03/01/2023 07:00:00,Woody park,Green Power Inc.,22.91223121,24.15114199
03/01/2023 08:00:00,Woody park,Green Power Inc.,24.14490174,24.14420844
03/01/2023 09:00:00,Woody park,Green Power Inc.,21.28723169,19.86532853
03/01/2023 10:00:00,Woody park,Green Power Inc.,22.88912014,24.53651207
03/01/2023 11:00:00,Woody park,Green Power Inc.,18.51552025,18.3878257
03/01/2023 12:00:00,Woody park,Green Power Inc.,14.03355843,13.54539429
03/01/2023 13:00:00,Woody park,Green Power Inc.,18.97956485,20.70642776
03/01/2023 14:00:00,Woody park,Green Power Inc.,19.01786287,18.31102419
03/01/2023 15:00:00,Woody park,Green Power Inc.,17.14331443,16.3531279
03/01/2023 16:00:00,Woody park,Green Power Inc.,21.04965095,23.02355643
03/01/2023 17:00:00,Woody park,Green Power Inc.,20.46929106,18.31516689
03/01/2023 18:00:00,Woody park,Green Power Inc.,24.99290932,28.88649242
03/01/2023 19:00:00,Woody park,Green Power Inc.,26.28053827,24.98911718
03/01/2023 20:00:00,Woody park,Green Power Inc.,28.31798026,29.46980125
03/01/2023 21:00:00,Woody park,Green Power Inc.,30,30
03/01/2023 22:00:00,Woody park,Green Power Inc.,25.30294688,25.0267453
03/01/2023 23:00:00,Woody park,Green Power Inc.,27.2491158,28.45246243
04/01/2023 00:00:00,Woody park,Green Power Inc.,25.52933345,22.6963583
04/01/2023 01:00:00,Woody park,Green Power Inc.,22.90431259,23.06722747
04/01/2023 02:00:00,Woody park,Green Power Inc.,24.1206294,24.55761629
04/01/2023 03:00:00,Woody park,Green Power Inc.,21.47391779,20.75264277
04/01/2023 04:00:00,Woody park,Green Power Inc.,24.66249789,26.32665818
04/01/2023 05:00:00,Woody park,Green Power Inc.,22.4202105,20.68604539
04/01/2023 06:00:00,Woody park,Green Power Inc.,21.99939313,23.28100719
04/01/2023 07:00:00,Woody park,Green Power Inc.,20.51306347,19.74007304
04/01/2023 08:00:00,Woody park,Green Power Inc.,22.88470666,25.26639918
04/01/2023 09:00:00,Woody park,Green Power Inc.,24.50081231,24.06446871
04/01/2023 10:00:00,Woody park,Green Power Inc.,26.12623546,27.57296315
04/01/2023 11:00:00,Woody park,Green Power Inc.,27.91487227,27.94797324
04/01/2023 12:00:00,Woody park,Green Power Inc.,25.37100633,23.68810818
04/01/2023 13:00:00,Woody park,Green Power Inc.,28.07191304,30
04/01/2023 14:00:00,Woody park,Green Power Inc.,24.96084027,22.31271738
04/01/2023 15:00:00,Woody park,Green Power Inc.,20.48531172,19.54200515
04/01/2023 16:00:00,Woody park,Green Power Inc.,22.70630422,25.23097465
04/01/2023 17:00:00,Woody park,Green Power Inc.,19.57989374,14.84804995
04/01/2023 18:00:00,Woody park,Green Power Inc.,20.86702459,21.24600121
04/01/2023 19:00:00,Woody park,Green Power Inc.,21.00888773,20.86332844
04/01/2023 20:00:00,Woody park,Green Power Inc.,21.96810612,22.08632014
04/01/2023 21:00:00,Woody park,Green Power Inc.,20.92794668,20.07678279
04/01/2023 22:00:00,Woody park,Green Power Inc.,18.55364066,17.59082392
04/01/2023 23:00:00,Woody park,Green Power Inc.,21.6453175,24.74016596
05/01/2023 00:00:00,Woody park,Green Power Inc.,23.21901557,22.76023263
05/01/2023 01:00:00,Woody park,Green Power Inc.,24.22243253,24.8156434
05/01/2023 02:00:00,Woody park,Green Power Inc.,25.48931455,25.71242481
05/01/2023 03:00:00,Woody park,Green Power Inc.,24.70283666,24.15797333
05/01/2023 04:00:00,Woody park,Green Power Inc.,27.19644709,29.72405087
05/01/2023 05:00:00,Woody park,Green Power Inc.,29.16695785,28.76577427
05/01/2023 06:00:00,Woody park,Green Power Inc.,29.78289468,30
05/01/2023 07:00:00,Woody park,Green Power Inc.,30,30
05/01/2023 08:00:00,Woody park,Green Power Inc.,25.45907978,22.51762397
05/01/2023 09:00:00,Woody park,Green Power Inc.,25.80866794,26.88690713
05/01/2023 10:00:00,Woody park,Green Power Inc.,25.55486441,24.40065095
05/01/2023 11:00:00,Woody park,Green Power Inc.,29.89366251,30
05/01/2023 12:00:00,Woody park,Green Power Inc.,25.57521772,21.9974697
05/01/2023 13:00:00,Woody park,Green Power Inc.,21.54595632,21.16483882
05/01/2023 14:00:00,Woody park,Green Power Inc.,20.24706698,19.9815323
05/01/2023 15:00:00,Woody park,Green Power Inc.,22.75892206,23.25647608
05/01/2023 16:00:00,Woody park,Green Power Inc.,18.98941524,18.49200908
05/01/2023 17:00:00,Woody park,Green Power Inc.,23.62830152,26.63066304
05/01/2023 18:00:00,Woody park,Green Power Inc.,19.78528317,14.0201719
05/01/2023 19:00:00,Woody park,Green Power Inc.,15.16056073,15.92709252
05/01/2023 20:00:00,Woody park,Green Power Inc.,18.11365066,19.12180116
05/01/2023 21:00:00,Woody park,Green Power Inc.,18.2767005,17.85033776
05/01/2023 22:00:00,Woody park,Green Power Inc.,13.6209912,11.30517852
05/01/2023 23:00:00,Woody park,Green Power Inc.,18.13334169,20.31953523
06/01/2023 00:00:00,Woody park,Green Power Inc.,14.68692742,10.86574098
06/01/2023 01:00:00,Woody park,Green Power Inc.,15.23083273,19.08706353
06/01/2023 02:00:00,Woody park,Green Power Inc.,14.37625806,12.33760179
06/01/2023 03:00:00,Woody park,Green Power Inc.,18.17909891,21.66745259
06/01/2023 04:00:00,Woody park,Green Power Inc.,19.62769126,18.72627663
06/01/2023 05:00:00,Woody park,Green Power Inc.,21.02023893,22.14062351
06/01/2023 06:00:00,Woody park,Green Power Inc.,24.98457479,27.33817746
06/01/2023 07:00:00,Woody park,Green Power Inc.,24.56529079,22.58014057
06/01/2023 08:00:00,Woody park,Green Power Inc.,29.30676166,29.78008772
06/01/2023 09:00:00,Woody park,Green Power Inc.,26.04875572,25.56480526
06/01/2023 10:00:00,Woody park,Green Power Inc.,23.51701612,22.31430568
06/01/2023 11:00:00,Woody park,Green Power Inc.,25.00221432,25.34430216
06/01/2023 12:00:00,Woody park,Green Power Inc.,21.48140585,18.87523795
06/01/2023 13:00:00,Woody park,Green Power Inc.,18.99353701,19.00539011
06/01/2023 14:00:00,Woody park,Green Power Inc.,18.62455805,18.52598365
06/01/2023 15:00:00,Woody park,Green Power Inc.,15.82884342,13.6697484
06/01/2023 16:00:00,Woody park,Green Power Inc.,16.42235171,19.10685205
06/01/2023 17:00:00,Woody park,Green Power Inc.,18.97650775,18.84843386
06/01/2023 18:00:00,Woody park,Green Power Inc.,19.97546791,20.70132963
06/01/2023 19:00:00,Woody park,Green Power Inc.,16.74295451,16.51274326
06/01/2023 20:00:00,Woody park,Green Power Inc.,20.60985137,20.741824
06/01/2023 21:00:00,Woody park,Green Power Inc.,24.84951657,25.34756871
06/01/2023 22:00:00,Woody park,Green Power Inc.,20.79085393,17.02754205
06/01/2023 23:00:00,Woody park,Green Power Inc.,17.88023401,18.34371502
07/01/2023 00:00:00,Woody park,Green Power Inc.,15.27948084,14.8557192
07/01/2023 01:00:00,Woody park,Green Power Inc.,15.6882269,15.85079284
07/01/2023 02:00:00,Woody park,Green Power Inc.,12.17251538,10.99429827
07/01/2023 03:00:00,Woody park,Green Power Inc.,16.98960937,21.39445276
07/01/2023 04:00:00,Woody park,Green Power Inc.,19.96207676,19.66983063
07/01/2023 05:00:00,Woody park,Green Power Inc.,23.6387179,26.2917753
07/01/2023 06:00:00,Woody park,Green Power Inc.,27.56919149,28.54984647
07/01/2023 07:00:00,Woody park,Green Power Inc.,29.29803429,30
07/01/2023 08:00:00,Woody park,Green Power Inc.,30,30
07/01/2023 09:00:00,Woody park,Green Power Inc.,28.14727395,27.202557
07/01/2023 10:00:00,Woody park,Green Power Inc.,28.07437708,28.9369571
07/01/2023 11:00:00,Woody park,Green Power Inc.,30,30
07/01/2023 12:00:00,Woody park,Green Power Inc.,27.97057568,27.31977762
07/01/2023 13:00:00,Woody park,Green Power Inc.,30,30
07/01/2023 14:00:00,Woody park,Green Power Inc.,25.36509595,24.68048961
07/01/2023 15:00:00,Woody park,Green Power Inc.,27.60040195,27.6301267
07/01/2023 16:00:00,Woody park,Green Power Inc.,30,30
07/01/2023 17:00:00,Woody park,Green Power Inc.,27.09321547,26.34343693
07/01/2023 18:00:00,Woody park,Green Power Inc.,30,30
07/01/2023 19:00:00,Woody park,Green Power Inc.,29.70348035,29.45636173
07/01/2023 20:00:00,Woody park,Green Power Inc.,29.92288555,30
07/01/2023 21:00:00,Woody park,Green Power Inc.,27.95046633,27.49248997
07/01/2023 22:00:00,Woody park,Green Power Inc.,29.05413495,29.37799598
07/01/2023 23:00:00,Woody park,Green Power Inc.,25.50103959,24.74552145
08/01/2023 00:00:00,Woody park,Green Power Inc.,28.52347592,30
08/01/2023 01:00:00,Woody park,Green Power Inc.,29.86281459,29.8261478
08/01/2023 02:00:00,Woody park,Green Power Inc.,29.3177965,29.28528273
08/01/2023 03:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 04:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 05:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 06:00:00,Woody park,Green Power Inc.,26.7709427,25.57609309
08/01/2023 07:00:00,Woody park,Green Power Inc.,23.97363948,23.94141968
08/01/2023 08:00:00,Woody park,Green Power Inc.,25.55436103,26.98756267
08/01/2023 09:00:00,Woody park,Green Power Inc.,23.81411998,21.37701691
08/01/2023 10:00:00,Woody park,Green Power Inc.,26.54317996,27.52082811
08/01/2023 11:00:00,Woody park,Green Power Inc.,27.82196756,27.82336915
08/01/2023 12:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 13:00:00,Woody park,Green Power Inc.,29.58721182,29.35563116
08/01/2023 14:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 15:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 16:00:00,Woody park,Green Power Inc.,29.38759319,28.92219578
08/01/2023 17:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 18:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 19:00:00,Woody park,Green Power Inc.,26.10920185,23.80726343
08/01/2023 20:00:00,Woody park,Green Power Inc.,25.41757654,25.7681895
08/01/2023 21:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 22:00:00,Woody park,Green Power Inc.,30,30
08/01/2023 23:00:00,Woody park,Green Power Inc.,30,30
09/01/2023 00:00:00,Woody park,Green Power Inc.,30,30
09/01/2023 01:00:00,Woody park,Green Power Inc.,30,30
09/01/2023 02:00:00,Woody park,Green Power Inc.,30,30
09/01/2023 03:00:00,Woody park,Green Power Inc.,29.86817802,29.78229373
09/01/2023 04:00:00,Woody park,Green Power Inc.,25.73172744,24.39125123
09/01/2023 05:00:00,Woody park,Green Power Inc.,22.23236002,20.20853295
09/01/2023 06:00:00,Woody park,Green Power Inc.,23.32249601,25.14528709
09/01/2023 07:00:00,Woody park,Green Power Inc.,22.39436074,22.30814132
09/01/2023 08:00:00,Woody park,Green Power Inc.,21.87822147,21.4946865
09/01/2023 09:00:00,Woody park,Green Power Inc.,19.0910542,17.70903255
09/01/2023 10:00:00,Woody park,Green Power Inc.,18.86593931,19.8914174
09/01/2023 11:00:00,Woody park,Green Power Inc.,20.48183111,20.61139217
09/01/2023 12:00:00,Woody park,Green Power Inc.,17.23367048,16.64568012
09/01/2023 13:00:00,Woody park,Green Power Inc.,21.30271143,22.59128429
09/01/2023 14:00:00,Woody park,Green Power Inc.,22.80409338,22.89828933
09/01/2023 15:00:00,Woody park,Green Power Inc.,26.59139579,27.37991584
09/01/2023 16:00:00,Woody park,Green Power Inc.,30,30
09/01/2023 17:00:00,Woody park,Green Power Inc.,30,30
09/01/2023 18:00:00,Woody park,Green Power Inc.,28.98998587,28.27394343
09/01/2023 19:00:00,Woody park,Green Power Inc.,29.82264499,30
09/01/2023 20:00:00,Woody park,Green Power Inc.,24.98467718,20.61507847
09/01/2023 21:00:00,Woody park,Green Power Inc.,29.42883758,30
09/01/2023 22:00:00,Woody park,Green Power Inc.,28.91894094,28.3188666
09/01/2023 23:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 00:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 01:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 02:00:00,Woody park,Green Power Inc.,25.26213258,24.60488206
10/01/2023 03:00:00,Woody park,Green Power Inc.,25.07314788,25.29106936
10/01/2023 04:00:00,Woody park,Green Power Inc.,20.12295742,18.74823445
10/01/2023 05:00:00,Woody park,Green Power Inc.,21.88939756,24.39775932
10/01/2023 06:00:00,Woody park,Green Power Inc.,26.53002075,27.05478017
10/01/2023 07:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 08:00:00,Woody park,Green Power Inc.,29.74684711,29.74391376
10/01/2023 09:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 10:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 11:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 12:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 13:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 14:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 15:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 16:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 17:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 18:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 19:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 20:00:00,Woody park,Green Power Inc.,30,30
10/01/2023 21:00:00,Woody park,Green Power Inc.,26.76761598,26.5515363
10/01/2023 22:00:00,Woody park,Green Power Inc.,26.66246393,26.74532627
10/01/2023 23:00:00,Woody park,Green Power Inc.,22.86578913,22.76197707
11/01/2023 00:00:00,Woody park,Green Power Inc.,19.52349919,16.78973523
11/01/2023 01:00:00,Woody park,Green Power Inc.,22.26369351,26.86684741
11/01/2023 02:00:00,Woody park,Green Power Inc.,25.71684439,25.04170187
11/01/2023 03:00:00,Woody park,Green Power Inc.,21.55744309,20.99293037
11/01/2023 04:00:00,Woody park,Green Power Inc.,25.02049981,27.81942411
11/01/2023 05:00:00,Woody park,Green Power Inc.,20.22056355,19.36717568
11/01/2023 06:00:00,Woody park,Green Power Inc.,15.95745054,15.22788977
11/01/2023 07:00:00,Woody park,Green Power Inc.,20.33343385,24.53080174
11/01/2023 08:00:00,Woody park,Green Power Inc.,25.21201375,25.74737594
11/01/2023 09:00:00,Woody park,Green Power Inc.,23.89723695,22.35122477
11/01/2023 10:00:00,Woody park,Green Power Inc.,19.43398683,16.72950193
11/01/2023 11:00:00,Woody park,Green Power Inc.,17.39618246,17.6723876
11/01/2023 12:00:00,Woody park,Green Power Inc.,20.90177088,23.92838766
11/01/2023 13:00:00,Woody park,Green Power Inc.,18.60005241,15.95852075
11/01/2023 14:00:00,Woody park,Green Power Inc.,23.58165292,28.33060176
11/01/2023 15:00:00,Woody park,Green Power Inc.,24.77635854,24.51202328
11/01/2023 16:00:00,Woody park,Green Power Inc.,25.46158103,25.76924778
11/01/2023 17:00:00,Woody park,Green Power Inc.,21.56107446,21.10409839
11/01/2023 18:00:00,Woody park,Green Power Inc.,23.98396721,24.93987263
11/01/2023 19:00:00,Woody park,Green Power Inc.,23.64266786,22.83609335
11/01/2023 20:00:00,Woody park,Green Power Inc.,22.50941804,22.42286892
11/01/2023 21:00:00,Woody park,Green Power Inc.,19.65961086,18.83622626
11/01/2023 22:00:00,Woody park,Green Power Inc.,16.18683405,14.73949521
11/01/2023 23:00:00,Woody park,Green Power Inc.,13.05024274,12.79162816
12/01/2023 00:00:00,Woody park,Green Power Inc.,12.82494402,12.82659225
12/01/2023 01:00:00,Woody park,Green Power Inc.,15.41844316,17.89760495
12/01/2023 02:00:00,Woody park,Green Power Inc.,15.48654884,13.29515786
12/01/2023 03:00:00,Woody park,Green Power Inc.,10.69619366,9.908411279
12/01/2023 04:00:00,Woody park,Green Power Inc.,7.881430731,6.687012906
12/01/2023 05:00:00,Woody park,Green Power Inc.,4.408912755,3.44675323
12/01/2023 06:00:00,Woody park,Green Power Inc.,0.708653564,0
12/01/2023 07:00:00,Woody park,Green Power Inc.,0,0
12/01/2023 08:00:00,Woody park,Green Power Inc.,0,0
12/01/2023 09:00:00,Woody park,Green Power Inc.,3.985912499,7.265812446
12/01/2023 10:00:00,Woody park,Green Power Inc.,0.044994088,0
12/01/2023 11:00:00,Woody park,Green Power Inc.,1.427225392,2.545574004
12/01/2023 12:00:00,Woody park,Green Power Inc.,4.323832845,4.701296446
12/01/2023 13:00:00,Woody park,Green Power Inc.,0.086797465,0
12/01/2023 14:00:00,Woody park,Green Power Inc.,3.117211105,3.458098314
12/01/2023 15:00:00,Woody park,Green Power Inc.,2.793615655,2.704360189
12/01/2023 16:00:00,Woody park,Green Power Inc.,0.529957775,0
12/01/2023 17:00:00,Woody park,Green Power Inc.,4.384256098,7.018144508
12/01/2023 18:00:00,Woody park,Green Power Inc.,1.183263886,0
12/01/2023 19:00:00,Woody park,Green Power Inc.,4.304283845,5.230535455
12/01/2023 20:00:00,Woody park,Green Power Inc.,0.37868556,0
12/01/2023 21:00:00,Woody park,Green Power Inc.,1.319571073,1.616502083
12/01/2023 22:00:00,Woody park,Green Power Inc.,0,0
12/01/2023 23:00:00,Woody park,Green Power Inc.,3.367664851,5.268207247
13/01/2023 00:00:00,Woody park,Green Power Inc.,0,0
13/01/2023 01:00:00,Woody park,Green Power Inc.,0,0
13/01/2023 02:00:00,Woody park,Green Power Inc.,4.671197835,5.892952879
13/01/2023 03:00:00,Woody park,Green Power Inc.,4.997630275,4.279024542
13/01/2023 04:00:00,Woody park,Green Power Inc.,8.301529142,10.66248797
13/01/2023 05:00:00,Woody park,Green Power Inc.,7.168378897,3.748481539
13/01/2023 06:00:00,Woody park,Green Power Inc.,3.712378104,3.696640661
13/01/2023 07:00:00,Woody park,Green Power Inc.,0,0
13/01/2023 08:00:00,Woody park,Green Power Inc.,0,0
13/01/2023 09:00:00,Woody park,Green Power Inc.,0,0
13/01/2023 10:00:00,Woody park,Green Power Inc.,0.99809797,1.677334251
13/01/2023 11:00:00,Woody park,Green Power Inc.,0.233003193,0.083395221
13/01/2023 12:00:00,Woody park,Green Power Inc.,0,0
13/01/2023 13:00:00,Woody park,Green Power Inc.,4.538309968,5.568133007
13/01/2023 14:00:00,Woody park,Green Power Inc.,5.792869784,5.856535243
13/01/2023 15:00:00,Woody park,Green Power Inc.,10.42505263,14.31418982
13/01/2023 16:00:00,Woody park,Green Power Inc.,9.653266923,8.35513822
13/01/2023 17:00:00,Woody park,Green Power Inc.,10.7644338,12.82530977
13/01/2023 18:00:00,Woody park,Green Power Inc.,8.980904116,6.093920683
13/01/2023 19:00:00,Woody park,Green Power Inc.,12.03842714,16.32243241
13/01/2023 20:00:00,Woody park,Green Power Inc.,9.868017983,4.435197334
13/01/2023 21:00:00,Woody park,Green Power Inc.,13.02409382,19.40608589
13/01/2023 22:00:00,Woody park,Green Power Inc.,13.86951006,10.74525581
13/01/2023 23:00:00,Woody park,Green Power Inc.,11.67134821,12.55198587
14/01/2023 00:00:00,Woody park,Green Power Inc.,8.676417553,6.49897193
14/01/2023 01:00:00,Woody park,Green Power Inc.,4.323954387,4.081903333
14/01/2023 02:00:00,Woody park,Green Power Inc.,0.401571531,0.063290434
14/01/2023 03:00:00,Woody park,Green Power Inc.,4.639143791,5.262907826
14/01/2023 04:00:00,Woody park,Green Power Inc.,5.296874154,5.329913678
14/01/2023 05:00:00,Woody park,Green Power Inc.,3.965320983,3.119294128
14/01/2023 06:00:00,Woody park,Green Power Inc.,0.121521615,0
14/01/2023 07:00:00,Woody park,Green Power Inc.,4.319087693,8.477188477
14/01/2023 08:00:00,Woody park,Green Power Inc.,3.2661649,1.473333291
14/01/2023 09:00:00,Woody park,Green Power Inc.,0,0
14/01/2023 10:00:00,Woody park,Green Power Inc.,0,0
14/01/2023 11:00:00,Woody park,Green Power Inc.,0,0
14/01/2023 12:00:00,Woody park,Green Power Inc.,3.142813224,4.142871168
14/01/2023 13:00:00,Woody park,Green Power Inc.,0,0
14/01/2023 14:00:00,Woody park,Green Power Inc.,0,0
14/01/2023 15:00:00,Woody park,Green Power Inc.,4.796810424,9.020538786
14/01/2023 16:00:00,Woody park,Green Power Inc.,2.606636167,0
14/01/2023 17:00:00,Woody park,Green Power Inc.,0.209749218,0.232198204
14/01/2023 18:00:00,Woody park,Green Power Inc.,0.727130836,0.97396022
14/01/2023 19:00:00,Woody park,Green Power Inc.,4.323725995,6.564608206
14/01/2023 20:00:00,Woody park,Green Power Inc.,2.799944909,0.521547094
14/01/2023 21:00:00,Woody park,Green Power Inc.,4.045903659,4.959113457
14/01/2023 22:00:00,Woody park,Green Power Inc.,8.308045863,10.24335466
14/01/2023 23:00:00,Woody park,Green Power Inc.,9.712405821,9.405845905
15/01/2023 00:00:00,Woody park,Green Power Inc.,9.571701418,9.623377902
15/01/2023 01:00:00,Woody park,Green Power Inc.,7.780023319,6.96797163
15/01/2023 02:00:00,Woody park,Green Power Inc.,11.90408433,13.63531465
15/01/2023 03:00:00,Woody park,Green Power Inc.,14.75480238,14.948208
15/01/2023 04:00:00,Woody park,Green Power Inc.,17.63641707,18.08846095
15/01/2023 05:00:00,Woody park,Green Power Inc.,16.08057211,14.07896212
15/01/2023 06:00:00,Woody park,Green Power Inc.,13.98631486,13.9389146
15/01/2023 07:00:00,Woody park,Green Power Inc.,10.97275224,8.287932647
15/01/2023 08:00:00,Woody park,Green Power Inc.,9.854749425,10.2788549
15/01/2023 09:00:00,Woody park,Green Power Inc.,6.140544165,4.121866074
15/01/2023 10:00:00,Woody park,Green Power Inc.,5.364202577,5.827001353
15/01/2023 11:00:00,Woody park,Green Power Inc.,3.983646304,2.874821255
15/01/2023 12:00:00,Woody park,Green Power Inc.,1.04348486,0
15/01/2023 13:00:00,Woody park,Green Power Inc.,0,0
15/01/2023 14:00:00,Woody park,Green Power Inc.,0.178346099,0.242003454
15/01/2023 15:00:00,Woody park,Green Power Inc.,0.804551341,0.958781822
15/01/2023 16:00:00,Woody park,Green Power Inc.,0,0
15/01/2023 17:00:00,Woody park,Green Power Inc.,2.842546523,3.629672897
15/01/2023 18:00:00,Woody park,Green Power Inc.,0,0
15/01/2023 19:00:00,Woody park,Green Power Inc.,0,0
15/01/2023 20:00:00,Woody park,Green Power Inc.,0,0
15/01/2023 21:00:00,Woody park,Green Power Inc.,0,0
15/01/2023 22:00:00,Woody park,Green Power Inc.,4.502534528,5.118463513
15/01/2023 23:00:00,Woody park,Green Power Inc.,0.928698489,0
28/12/2022 00:00:00,Horizon park,Future Energy,0,0
28/12/2022 01:00:00,Horizon park,Future Energy,2.752731925,4.333841284
28/12/2022 02:00:00,Horizon park,Future Energy,4.30417653,4.296832005
28/12/2022 03:00:00,Horizon park,Future Energy,6.416613155,6.771966532
28/12/2022 04:00:00,Horizon park,Future Energy,4.032777211,1.711995514
28/12/2022 05:00:00,Horizon park,Future Energy,2.379100513,2.680212606
28/12/2022 06:00:00,Horizon park,Future Energy,4.341131515,4.76154514
28/12/2022 07:00:00,Horizon park,Future Energy,1.609441276,0.184605481
28/12/2022 08:00:00,Horizon park,Future Energy,0,0
28/12/2022 09:00:00,Horizon park,Future Energy,3.475532177,4.729765412
28/12/2022 10:00:00,Horizon park,Future Energy,0,0
28/12/2022 11:00:00,Horizon park,Future Energy,0,0
28/12/2022 12:00:00,Horizon park,Future Energy,0.555206804,0.976025552
28/12/2022 13:00:00,Horizon park,Future Energy,0,0
28/12/2022 14:00:00,Horizon park,Future Energy,1.467027234,2.734064348
28/12/2022 15:00:00,Horizon park,Future Energy,0.144067703,0
28/12/2022 16:00:00,Horizon park,Future Energy,0,0
28/12/2022 17:00:00,Horizon park,Future Energy,2.921135524,4.189372623
28/12/2022 18:00:00,Horizon park,Future Energy,0.80589623,0.130614055
28/12/2022 19:00:00,Horizon park,Future Energy,0,0
28/12/2022 20:00:00,Horizon park,Future Energy,2.244255588,2.807963451
28/12/2022 21:00:00,Horizon park,Future Energy,0,0
28/12/2022 22:00:00,Horizon park,Future Energy,2.386902,3.091813609
28/12/2022 23:00:00,Horizon park,Future Energy,6.040012863,7.534872703
29/12/2022 00:00:00,Horizon park,Future Energy,7.8816085,8.194926815
29/12/2022 01:00:00,Horizon park,Future Energy,3.353361703,1.743071405
29/12/2022 02:00:00,Horizon park,Future Energy,0,0
29/12/2022 03:00:00,Horizon park,Future Energy,3.599524112,4.476032352
29/12/2022 04:00:00,Horizon park,Future Energy,1.674412735,1.169773054
29/12/2022 05:00:00,Horizon park,Future Energy,0.107401091,0
29/12/2022 06:00:00,Horizon park,Future Energy,3.635050578,5.178219812
29/12/2022 07:00:00,Horizon park,Future Energy,4.229158355,4.166835524
29/12/2022 08:00:00,Horizon park,Future Energy,6.144956417,7.926643337
29/12/2022 09:00:00,Horizon park,Future Energy,4.231966612,2.348831084
29/12/2022 10:00:00,Horizon park,Future Energy,3.653227088,4.66223258
29/12/2022 11:00:00,Horizon park,Future Energy,6.097995475,6.224519451
29/12/2022 12:00:00,Horizon park,Future Energy,1.675883517,0
29/12/2022 13:00:00,Horizon park,Future Energy,0,0
